FIRSTBOXNUM_BATTERYNUM,VOLTAGEVALUE,TEMPREATUREVALUE,RECEIVETIME,
9_14,3.176,0,2015-12-19 19:10:26.0,
9_15,3.176,0,2015-12-19 19:10:26.0,
9_16,3.173,0,2015-12-19 19:10:26.0,
1_1,3.251,65,2015-12-19 19:40:26.0,
1_2,3.253,64,2015-12-19 19:40:26.0,
1_3,3.251,0,2015-12-19 19:40:26.0,
1_4,3.248,0,2015-12-19 19:40:26.0,
1_5,3.251,0,2015-12-19 19:40:26.0,
1_6,3.253,0,2015-12-19 19:40:26.0,
1_7,3.252,0,2015-12-19 19:40:26.0,
1_8,3.253,0,2015-12-19 19:40:26.0,
1_9,3.249,0,2015-12-19 19:40:26.0,
1_10,3.25,0,2015-12-19 19:40:26.0,
1_11,3.25,0,2015-12-19 19:40:26.0,
1_12,3.252,0,2015-12-19 19:40:26.0,
1_13,3.248,0,2015-12-19 19:40:26.0,
1_14,3.251,0,2015-12-19 19:40:26.0,
1_15,3.251,0,2015-12-19 19:40:26.0,
1_16,3.249,0,2015-12-19 19:40:26.0,
2_1,3.249,62,2015-12-19 19:40:26.0,
2_2,3.251,62,2015-12-19 19:40:26.0,
2_3,3.251,0,2015-12-19 19:40:26.0,
2_4,3.248,0,2015-12-19 19:40:26.0,
2_5,3.25,0,2015-12-19 19:40:26.0,
2_6,3.251,0,2015-12-19 19:40:26.0,
2_7,3.25,0,2015-12-19 19:40:26.0,
2_8,3.249,0,2015-12-19 19:40:26.0,
2_9,3.25,0,2015-12-19 19:40:26.0,
2_10,3.251,0,2015-12-19 19:40:26.0,
2_11,3.25,0,2015-12-19 19:40:26.0,
2_12,3.249,0,2015-12-19 19:40:26.0,
2_13,3.247,0,2015-12-19 19:40:26.0,
2_14,3.25,0,2015-12-19 19:40:26.0,
2_15,3.25,0,2015-12-19 19:40:26.0,
2_16,3.251,0,2015-12-19 19:40:26.0,
3_1,3.25,65,2015-12-19 19:40:26.0,
3_2,3.25,62,2015-12-19 19:40:26.0,
3_3,3.248,0,2015-12-19 19:40:26.0,
3_4,3.245,0,2015-12-19 19:40:26.0,
3_5,3.249,0,2015-12-19 19:40:26.0,
3_6,3.25,0,2015-12-19 19:40:26.0,
3_7,3.25,0,2015-12-19 19:40:26.0,
3_8,3.245,0,2015-12-19 19:40:26.0,
3_9,3.257,0,2015-12-19 19:40:26.0,
3_10,3.257,0,2015-12-19 19:40:26.0,
3_11,3.257,0,2015-12-19 19:40:26.0,
3_12,3.255,0,2015-12-19 19:40:26.0,
3_13,3.246,0,2015-12-19 19:40:26.0,
3_14,3.25,0,2015-12-19 19:40:26.0,
3_15,3.249,0,2015-12-19 19:40:26.0,
3_16,3.249,0,2015-12-19 19:40:26.0,
3_17,3.246,0,2015-12-19 19:40:26.0,
3_18,3.25,0,2015-12-19 19:40:26.0,
3_19,3.249,0,2015-12-19 19:40:26.0,
3_20,3.249,0,2015-12-19 19:40:26.0,
3_21,3.247,0,2015-12-19 19:40:26.0,
3_22,3.248,0,2015-12-19 19:40:26.0,
3_23,3.25,0,2015-12-19 19:40:26.0,
3_24,3.248,0,2015-12-19 19:40:26.0,
4_1,3.246,65,2015-12-19 19:40:26.0,
4_2,3.247,64,2015-12-19 19:40:26.0,
4_3,3.246,0,2015-12-19 19:40:26.0,
4_4,3.241,0,2015-12-19 19:40:26.0,
4_5,3.246,0,2015-12-19 19:40:26.0,
4_6,3.245,0,2015-12-19 19:40:26.0,
4_7,3.246,0,2015-12-19 19:40:26.0,
4_8,3.246,0,2015-12-19 19:40:26.0,
4_9,3.246,0,2015-12-19 19:40:26.0,
4_10,3.248,0,2015-12-19 19:40:26.0,
4_11,3.249,0,2015-12-19 19:40:26.0,
4_12,3.248,0,2015-12-19 19:40:26.0,
4_13,3.244,0,2015-12-19 19:40:26.0,
4_14,3.248,0,2015-12-19 19:40:26.0,
4_15,3.25,0,2015-12-19 19:40:26.0,
4_16,3.247,0,2015-12-19 19:40:26.0,
5_1,3.246,65,2015-12-19 19:40:26.0,
5_2,3.246,64,2015-12-19 19:40:26.0,
5_3,3.245,0,2015-12-19 19:40:26.0,
5_4,3.242,0,2015-12-19 19:40:26.0,
5_5,3.245,0,2015-12-19 19:40:26.0,
5_6,3.244,0,2015-12-19 19:40:26.0,
5_7,3.245,0,2015-12-19 19:40:26.0,
5_8,3.241,0,2015-12-19 19:40:26.0,
5_9,3.246,0,2015-12-19 19:40:26.0,
5_10,3.246,0,2015-12-19 19:40:26.0,
5_11,3.243,0,2015-12-19 19:40:26.0,
5_12,3.243,0,2015-12-19 19:40:26.0,
5_13,3.243,0,2015-12-19 19:40:26.0,
5_14,3.246,0,2015-12-19 19:40:26.0,
5_15,3.244,0,2015-12-19 19:40:26.0,
5_16,3.245,0,2015-12-19 19:40:26.0,
5_17,3.241,0,2015-12-19 19:40:26.0,
5_18,3.246,0,2015-12-19 19:40:26.0,
5_19,3.244,0,2015-12-19 19:40:26.0,
5_20,3.244,0,2015-12-19 19:40:26.0,
5_21,3.241,0,2015-12-19 19:40:26.0,
5_22,3.244,0,2015-12-19 19:40:26.0,
5_23,3.245,0,2015-12-19 19:40:26.0,
5_24,3.244,0,2015-12-19 19:40:26.0,
6_1,3.247,65,2015-12-19 19:40:26.0,
6_2,3.249,64,2015-12-19 19:40:26.0,
6_3,3.247,0,2015-12-19 19:40:26.0,
6_4,3.243,0,2015-12-19 19:40:26.0,
6_5,3.247,0,2015-12-19 19:40:26.0,
6_6,3.247,0,2015-12-19 19:40:26.0,
6_7,3.246,0,2015-12-19 19:40:26.0,
6_8,3.243,0,2015-12-19 19:40:26.0,
6_9,3.247,0,2015-12-19 19:40:26.0,
6_10,3.248,0,2015-12-19 19:40:26.0,
6_11,3.248,0,2015-12-19 19:40:26.0,
6_12,3.246,0,2015-12-19 19:40:26.0,
6_13,3.244,0,2015-12-19 19:40:26.0,
6_14,3.244,0,2015-12-19 19:40:26.0,
6_15,3.244,0,2015-12-19 19:40:26.0,
6_16,3.244,0,2015-12-19 19:40:26.0,
6_17,3.241,0,2015-12-19 19:40:26.0,
6_18,3.244,0,2015-12-19 19:40:26.0,
6_19,3.244,0,2015-12-19 19:40:26.0,
6_20,3.244,0,2015-12-19 19:40:26.0,
6_21,3.239,0,2015-12-19 19:40:26.0,
6_22,3.244,0,2015-12-19 19:40:26.0,
6_23,3.245,0,2015-12-19 19:40:26.0,
6_24,3.244,0,2015-12-19 19:40:26.0,
7_1,3.247,64,2015-12-19 19:40:26.0,
7_2,3.248,62,2015-12-19 19:40:26.0,
7_3,3.246,0,2015-12-19 19:40:26.0,
7_4,3.241,0,2015-12-19 19:40:26.0,
7_5,3.247,0,2015-12-19 19:40:26.0,
7_6,3.247,0,2015-12-19 19:40:26.0,
7_7,3.247,0,2015-12-19 19:40:26.0,
7_8,3.247,0,2015-12-19 19:40:26.0,
7_9,3.243,0,2015-12-19 19:40:26.0,
7_10,3.241,0,2015-12-19 19:40:26.0,
7_11,3.242,0,2015-12-19 19:40:26.0,
7_12,3.243,0,2015-12-19 19:40:26.0,
7_13,3.239,0,2015-12-19 19:40:26.0,
7_14,3.243,0,2015-12-19 19:40:26.0,
7_15,3.245,0,2015-12-19 19:40:26.0,
7_16,3.243,0,2015-12-19 19:40:26.0,
8_1,3.244,62,2015-12-19 19:40:26.0,
8_2,3.245,62,2015-12-19 19:40:26.0,
8_3,3.246,0,2015-12-19 19:40:26.0,
8_4,3.238,0,2015-12-19 19:40:26.0,
8_5,3.245,0,2015-12-19 19:40:26.0,
8_6,3.245,0,2015-12-19 19:40:26.0,
8_7,3.244,0,2015-12-19 19:40:26.0,
8_8,3.246,0,2015-12-19 19:40:26.0,
8_9,3.244,0,2015-12-19 19:40:26.0,
8_10,3.245,0,2015-12-19 19:40:26.0,
8_11,3.245,0,2015-12-19 19:40:26.0,
8_12,3.243,0,2015-12-19 19:40:26.0,
8_13,3.24,0,2015-12-19 19:40:26.0,
8_14,3.244,0,2015-12-19 19:40:26.0,
8_15,3.244,0,2015-12-19 19:40:26.0,
8_16,3.242,0,2015-12-19 19:40:26.0,
9_1,3.244,64,2015-12-19 19:40:26.0,
9_2,3.243,64,2015-12-19 19:40:26.0,
9_3,3.244,0,2015-12-19 19:40:26.0,
9_4,3.238,0,2015-12-19 19:40:26.0,
9_5,3.244,0,2015-12-19 19:40:26.0,
9_6,3.242,0,2015-12-19 19:40:26.0,
9_7,3.244,0,2015-12-19 19:40:26.0,
9_8,3.242,0,2015-12-19 19:40:26.0,
9_9,3.245,0,2015-12-19 19:40:26.0,
9_10,3.245,0,2015-12-19 19:40:26.0,
9_11,3.247,0,2015-12-19 19:40:26.0,
9_12,3.245,0,2015-12-19 19:40:26.0,
9_13,3.241,0,2015-12-19 19:40:26.0,
9_14,3.248,0,2015-12-19 19:40:26.0,
9_15,3.247,0,2015-12-19 19:40:26.0,
9_16,3.246,0,2015-12-19 19:40:26.0,
8_7,3.357,0,2015-12-19 23:16:51.0,
8_8,3.354,0,2015-12-19 23:16:51.0,
8_9,3.352,0,2015-12-19 23:16:51.0,
8_10,3.354,0,2015-12-19 23:16:51.0,
8_11,3.355,0,2015-12-19 23:16:51.0,
8_12,3.357,0,2015-12-19 23:16:51.0,
8_13,3.366,0,2015-12-19 23:16:51.0,
8_14,3.356,0,2015-12-19 23:16:51.0,
8_15,3.355,0,2015-12-19 23:16:51.0,
8_16,3.354,0,2015-12-19 23:16:51.0,
9_1,3.352,60,2015-12-19 23:16:51.0,
9_2,3.353,60,2015-12-19 23:16:51.0,
9_3,3.354,0,2015-12-19 23:16:51.0,
9_4,3.364,0,2015-12-19 23:16:51.0,
9_5,3.354,0,2015-12-19 23:16:51.0,
9_6,3.354,0,2015-12-19 23:16:51.0,
9_7,3.352,0,2015-12-19 23:16:51.0,
9_8,3.352,0,2015-12-19 23:16:51.0,
9_9,3.354,0,2015-12-19 23:16:51.0,
9_10,3.356,0,2015-12-19 23:16:51.0,
9_11,3.355,0,2015-12-19 23:16:51.0,
9_12,3.357,0,2015-12-19 23:16:51.0,
9_13,3.366,0,2015-12-19 23:16:51.0,
9_14,3.357,0,2015-12-19 23:16:51.0,
9_15,3.356,0,2015-12-19 23:16:51.0,
9_16,3.355,0,2015-12-19 23:16:51.0,
1_1,3.351,60,2015-12-19 23:16:51.0,
1_2,3.354,60,2015-12-19 23:16:51.0,
1_3,3.354,0,2015-12-19 23:16:51.0,
1_4,3.366,0,2015-12-19 23:16:51.0,
1_5,3.354,0,2015-12-19 23:16:51.0,
1_6,3.355,0,2015-12-19 23:16:51.0,
1_7,3.354,0,2015-12-19 23:16:51.0,
1_8,3.353,0,2015-12-19 23:16:51.0,
1_9,3.35,0,2015-12-19 23:16:51.0,
1_10,3.352,0,2015-12-19 23:16:51.0,
1_11,3.353,0,2015-12-19 23:16:51.0,
1_12,3.354,0,2015-12-19 23:16:51.0,
1_13,3.363,0,2015-12-19 23:16:51.0,
1_14,3.353,0,2015-12-19 23:16:51.0,
1_15,3.352,0,2015-12-19 23:16:51.0,
1_16,3.351,0,2015-12-19 23:16:51.0,
2_1,3.353,59,2015-12-19 23:16:51.0,
2_2,3.355,57,2015-12-19 23:16:51.0,
2_3,3.356,0,2015-12-19 23:16:51.0,
2_4,3.367,0,2015-12-19 23:16:51.0,
2_5,3.357,0,2015-12-19 23:16:51.0,
2_6,3.356,0,2015-12-19 23:16:51.0,
2_7,3.355,0,2015-12-19 23:16:51.0,
2_8,3.354,0,2015-12-19 23:16:51.0,
2_9,3.354,0,2015-12-19 23:16:51.0,
2_10,3.355,0,2015-12-19 23:16:51.0,
2_11,3.357,0,2015-12-19 23:16:51.0,
2_12,3.358,0,2015-12-19 23:16:51.0,
2_13,3.367,0,2015-12-19 23:16:51.0,
2_14,3.357,0,2015-12-19 23:16:51.0,
2_15,3.356,0,2015-12-19 23:16:51.0,
2_16,3.356,0,2015-12-19 23:16:51.0,
3_1,3.355,60,2015-12-19 23:16:51.0,
3_2,3.357,57,2015-12-19 23:16:51.0,
3_3,3.357,0,2015-12-19 23:16:51.0,
3_4,3.369,0,2015-12-19 23:16:51.0,
3_5,3.358,0,2015-12-19 23:16:51.0,
3_6,3.357,0,2015-12-19 23:16:51.0,
3_7,3.355,0,2015-12-19 23:16:51.0,
3_8,3.366,0,2015-12-19 23:16:51.0,
3_9,3.355,0,2015-12-19 23:16:51.0,
3_10,3.357,0,2015-12-19 23:16:51.0,
3_11,3.357,0,2015-12-19 23:16:51.0,
3_12,3.359,0,2015-12-19 23:16:51.0,
3_13,3.355,0,2015-12-19 23:16:51.0,
3_14,3.357,0,2015-12-19 23:16:51.0,
3_15,3.357,0,2015-12-19 23:16:51.0,
3_16,3.356,0,2015-12-19 23:16:51.0,
3_17,3.363,0,2015-12-19 23:16:51.0,
3_18,3.354,0,2015-12-19 23:16:51.0,
3_19,3.355,0,2015-12-19 23:16:51.0,
3_20,3.357,0,2015-12-19 23:16:51.0,
3_21,3.366,0,2015-12-19 23:16:51.0,
3_22,3.355,0,2015-12-19 23:16:51.0,
3_23,3.355,0,2015-12-19 23:16:51.0,
3_24,3.355,0,2015-12-19 23:16:51.0,
4_1,3.352,60,2015-12-19 23:16:51.0,
4_2,3.353,59,2015-12-19 23:16:51.0,
4_3,3.355,0,2015-12-19 23:16:51.0,
4_4,3.367,0,2015-12-19 23:16:51.0,
4_5,3.356,0,2015-12-19 23:16:51.0,
4_6,3.357,0,2015-12-19 23:16:51.0,
4_7,3.355,0,2015-12-19 23:16:51.0,
4_8,3.353,0,2015-12-19 23:16:51.0,
4_9,3.354,0,2015-12-19 23:16:51.0,
4_10,3.356,0,2015-12-19 23:16:51.0,
4_11,3.356,0,2015-12-19 23:16:51.0,
4_12,3.358,0,2015-12-19 23:16:51.0,
4_13,3.367,0,2015-12-19 23:16:51.0,
4_14,3.357,0,2015-12-19 23:16:51.0,
4_15,3.355,0,2015-12-19 23:16:51.0,
4_16,3.355,0,2015-12-19 23:16:51.0,
5_1,3.352,60,2015-12-19 23:16:51.0,
5_2,3.352,59,2015-12-19 23:16:51.0,
5_3,3.355,0,2015-12-19 23:16:51.0,
5_4,3.366,0,2015-12-19 23:16:51.0,
5_5,3.354,0,2015-12-19 23:16:51.0,
5_6,3.354,0,2015-12-19 23:16:51.0,
5_7,3.354,0,2015-12-19 23:16:51.0,
5_8,3.363,0,2015-12-19 23:16:51.0,
5_9,3.354,0,2015-12-19 23:16:51.0,
5_10,3.354,0,2015-12-19 23:16:51.0,
5_11,3.354,0,2015-12-19 23:16:51.0,
5_12,3.356,0,2015-12-19 23:16:51.0,
5_13,3.355,0,2015-12-19 23:16:51.0,
5_14,3.354,0,2015-12-19 23:16:51.0,
5_15,3.354,0,2015-12-19 23:16:51.0,
5_16,3.354,0,2015-12-19 23:16:51.0,
5_17,3.363,0,2015-12-19 23:16:51.0,
5_18,3.352,0,2015-12-19 23:16:51.0,
5_19,3.354,0,2015-12-19 23:16:51.0,
5_20,3.356,0,2015-12-19 23:16:51.0,
5_21,3.364,0,2015-12-19 23:16:51.0,
5_22,3.355,0,2015-12-19 23:16:51.0,
5_23,3.353,0,2015-12-19 23:16:51.0,
5_24,3.354,0,2015-12-19 23:16:51.0,
6_1,3.357,60,2015-12-19 23:16:51.0,
6_2,3.357,59,2015-12-19 23:16:51.0,
6_3,3.358,0,2015-12-19 23:16:51.0,
6_4,3.37,0,2015-12-19 23:16:51.0,
6_5,3.358,0,2015-12-19 23:16:51.0,
6_6,3.357,0,2015-12-19 23:16:51.0,
6_7,3.356,0,2015-12-19 23:16:51.0,
6_8,3.366,0,2015-12-19 23:16:51.0,
6_9,3.357,0,2015-12-19 23:16:51.0,
6_10,3.357,0,2015-12-19 23:16:51.0,
6_11,3.357,0,2015-12-19 23:16:51.0,
6_12,3.36,0,2015-12-19 23:16:51.0,
6_13,3.355,0,2015-12-19 23:16:51.0,
6_14,3.354,0,2015-12-19 23:16:51.0,
6_15,3.353,0,2015-12-19 23:16:51.0,
6_16,3.354,0,2015-12-19 23:16:51.0,
6_17,3.362,0,2015-12-19 23:16:51.0,
6_18,3.352,0,2015-12-19 23:16:51.0,
6_19,3.354,0,2015-12-19 23:16:51.0,
6_20,3.355,0,2015-12-19 23:16:51.0,
6_21,3.366,0,2015-12-19 23:16:51.0,
6_22,3.354,0,2015-12-19 23:16:51.0,
6_23,3.353,0,2015-12-19 23:16:51.0,
6_24,3.354,0,2015-12-19 23:16:51.0,
7_1,3.357,59,2015-12-19 23:16:51.0,
7_2,3.357,59,2015-12-19 23:16:51.0,
7_3,3.358,0,2015-12-19 23:16:51.0,
7_4,3.371,0,2015-12-19 23:16:51.0,
7_5,3.36,0,2015-12-19 23:16:51.0,
7_6,3.359,0,2015-12-19 23:16:51.0,
7_7,3.358,0,2015-12-19 23:16:51.0,
7_8,3.359,0,2015-12-19 23:16:51.0,
7_9,3.351,0,2015-12-19 23:16:51.0,
7_10,3.354,0,2015-12-19 23:16:51.0,
7_11,3.354,0,2015-12-19 23:16:51.0,
7_12,3.355,0,2015-12-19 23:16:51.0,
7_13,3.364,0,2015-12-19 23:16:51.0,
7_14,3.354,0,2015-12-19 23:16:51.0,
7_15,3.352,0,2015-12-19 23:16:51.0,
7_16,3.352,0,2015-12-19 23:16:51.0,
8_1,3.355,57,2015-12-19 23:16:51.0,
8_2,3.355,57,2015-12-19 23:16:51.0,
8_3,3.357,0,2015-12-19 23:16:51.0,
8_4,3.369,0,2015-12-19 23:16:51.0,
8_5,3.359,0,2015-12-19 23:16:51.0,
8_6,3.358,0,2015-12-19 23:16:51.0,
1_1,3.353,62,2015-12-19 23:46:52.0,
1_2,3.355,60,2015-12-19 23:46:52.0,
1_3,3.355,0,2015-12-19 23:46:52.0,
1_4,3.366,0,2015-12-19 23:46:52.0,
1_5,3.357,0,2015-12-19 23:46:52.0,
1_6,3.357,0,2015-12-19 23:46:52.0,
1_7,3.355,0,2015-12-19 23:46:52.0,
1_8,3.354,0,2015-12-19 23:46:52.0,
1_9,3.351,0,2015-12-19 23:46:52.0,
1_10,3.354,0,2015-12-19 23:46:52.0,
1_11,3.354,0,2015-12-19 23:46:52.0,
1_12,3.355,0,2015-12-19 23:46:52.0,
1_13,3.365,0,2015-12-19 23:46:52.0,
1_14,3.354,0,2015-12-19 23:46:52.0,
1_15,3.354,0,2015-12-19 23:46:52.0,
1_16,3.353,0,2015-12-19 23:46:52.0,
2_1,3.355,59,2015-12-19 23:46:52.0,
2_2,3.357,57,2015-12-19 23:46:52.0,
2_3,3.358,0,2015-12-19 23:46:52.0,
2_4,3.37,0,2015-12-19 23:46:52.0,
2_5,3.359,0,2015-12-19 23:46:52.0,
2_6,3.358,0,2015-12-19 23:46:52.0,
2_7,3.356,0,2015-12-19 23:46:52.0,
2_8,3.356,0,2015-12-19 23:46:52.0,
2_9,3.355,0,2015-12-19 23:46:52.0,
2_10,3.357,0,2015-12-19 23:46:52.0,
2_11,3.358,0,2015-12-19 23:46:52.0,
2_12,3.36,0,2015-12-19 23:46:52.0,
2_13,3.368,0,2015-12-19 23:46:52.0,
2_14,3.359,0,2015-12-19 23:46:52.0,
2_15,3.357,0,2015-12-19 23:46:52.0,
2_16,3.357,0,2015-12-19 23:46:52.0,
3_1,3.357,60,2015-12-19 23:46:52.0,
3_2,3.358,59,2015-12-19 23:46:52.0,
3_3,3.359,0,2015-12-19 23:46:52.0,
3_4,3.37,0,2015-12-19 23:46:52.0,
3_5,3.36,0,2015-12-19 23:46:52.0,
3_6,3.358,0,2015-12-19 23:46:52.0,
3_7,3.357,0,2015-12-19 23:46:52.0,
3_8,3.367,0,2015-12-19 23:46:52.0,
3_9,3.357,0,2015-12-19 23:46:52.0,
3_10,3.357,0,2015-12-19 23:46:52.0,
3_11,3.359,0,2015-12-19 23:46:52.0,
3_12,3.361,0,2015-12-19 23:46:52.0,
3_13,3.357,0,2015-12-19 23:46:52.0,
3_14,3.358,0,2015-12-19 23:46:52.0,
3_15,3.358,0,2015-12-19 23:46:52.0,
3_16,3.358,0,2015-12-19 23:46:52.0,
3_17,3.364,0,2015-12-19 23:46:52.0,
3_18,3.355,0,2015-12-19 23:46:52.0,
3_19,3.357,0,2015-12-19 23:46:52.0,
3_20,3.358,0,2015-12-19 23:46:52.0,
3_21,3.367,0,2015-12-19 23:46:52.0,
3_22,3.357,0,2015-12-19 23:46:52.0,
3_23,3.357,0,2015-12-19 23:46:52.0,
3_24,3.357,0,2015-12-19 23:46:52.0,
4_1,3.355,60,2015-12-19 23:46:52.0,
4_2,3.354,60,2015-12-19 23:46:52.0,
4_3,3.357,0,2015-12-19 23:46:52.0,
4_4,3.368,0,2015-12-19 23:46:52.0,
4_5,3.357,0,2015-12-19 23:46:52.0,
4_6,3.357,0,2015-12-19 23:46:52.0,
4_7,3.357,0,2015-12-19 23:46:52.0,
4_8,3.355,0,2015-12-19 23:46:52.0,
4_9,3.356,0,2015-12-19 23:46:52.0,
4_10,3.357,0,2015-12-19 23:46:52.0,
4_11,3.357,0,2015-12-19 23:46:52.0,
4_12,3.36,0,2015-12-19 23:46:52.0,
4_13,3.369,0,2015-12-19 23:46:52.0,
4_14,3.358,0,2015-12-19 23:46:52.0,
4_15,3.357,0,2015-12-19 23:46:52.0,
4_16,3.357,0,2015-12-19 23:46:52.0,
5_1,3.354,62,2015-12-19 23:46:52.0,
5_2,3.354,60,2015-12-19 23:46:52.0,
5_3,3.357,0,2015-12-19 23:46:52.0,
5_4,3.367,0,2015-12-19 23:46:52.0,
5_5,3.356,0,2015-12-19 23:46:52.0,
5_6,3.355,0,2015-12-19 23:46:52.0,
5_7,3.354,0,2015-12-19 23:46:52.0,
5_8,3.364,0,2015-12-19 23:46:52.0,
5_9,3.355,0,2015-12-19 23:46:52.0,
5_10,3.355,0,2015-12-19 23:46:52.0,
5_11,3.356,0,2015-12-19 23:46:52.0,
5_12,3.357,0,2015-12-19 23:46:52.0,
5_13,3.357,0,2015-12-19 23:46:52.0,
5_14,3.356,0,2015-12-19 23:46:52.0,
5_15,3.356,0,2015-12-19 23:46:52.0,
5_16,3.356,0,2015-12-19 23:46:52.0,
5_17,3.365,0,2015-12-19 23:46:52.0,
5_18,3.354,0,2015-12-19 23:46:52.0,
5_19,3.356,0,2015-12-19 23:46:52.0,
5_20,3.358,0,2015-12-19 23:46:52.0,
5_21,3.367,0,2015-12-19 23:46:52.0,
5_22,3.357,0,2015-12-19 23:46:52.0,
5_23,3.355,0,2015-12-19 23:46:52.0,
5_24,3.355,0,2015-12-19 23:46:52.0,
6_1,3.358,60,2015-12-19 23:46:52.0,
6_2,3.358,60,2015-12-19 23:46:52.0,
6_3,3.36,0,2015-12-19 23:46:52.0,
6_4,3.372,0,2015-12-19 23:46:52.0,
6_5,3.36,0,2015-12-19 23:46:52.0,
6_6,3.358,0,2015-12-19 23:46:52.0,
6_7,3.357,0,2015-12-19 23:46:52.0,
6_8,3.367,0,2015-12-19 23:46:52.0,
6_9,3.359,0,2015-12-19 23:46:52.0,
6_10,3.358,0,2015-12-19 23:46:52.0,
6_11,3.358,0,2015-12-19 23:46:52.0,
6_12,3.361,0,2015-12-19 23:46:52.0,
6_13,3.357,0,2015-12-19 23:46:52.0,
6_14,3.357,0,2015-12-19 23:46:52.0,
6_15,3.355,0,2015-12-19 23:46:52.0,
6_16,3.356,0,2015-12-19 23:46:52.0,
6_17,3.364,0,2015-12-19 23:46:52.0,
6_18,3.354,0,2015-12-19 23:46:52.0,
6_19,3.355,0,2015-12-19 23:46:52.0,
6_20,3.357,0,2015-12-19 23:46:52.0,
6_21,3.367,0,2015-12-19 23:46:52.0,
6_22,3.356,0,2015-12-19 23:46:52.0,
6_23,3.355,0,2015-12-19 23:46:52.0,
6_24,3.357,0,2015-12-19 23:46:52.0,
7_1,3.358,60,2015-12-19 23:46:52.0,
7_2,3.359,59,2015-12-19 23:46:52.0,
7_3,3.36,0,2015-12-19 23:46:52.0,
7_4,3.373,0,2015-12-19 23:46:52.0,
7_5,3.361,0,2015-12-19 23:46:52.0,
7_6,3.36,0,2015-12-19 23:46:52.0,
7_7,3.36,0,2015-12-19 23:46:52.0,
7_8,3.36,0,2015-12-19 23:46:52.0,
7_9,3.354,0,2015-12-19 23:46:52.0,
7_10,3.355,0,2015-12-19 23:46:52.0,
7_11,3.355,0,2015-12-19 23:46:52.0,
7_12,3.357,0,2015-12-19 23:46:52.0,
7_13,3.365,0,2015-12-19 23:46:52.0,
7_14,3.355,0,2015-12-19 23:46:52.0,
7_15,3.354,0,2015-12-19 23:46:52.0,
7_16,3.354,0,2015-12-19 23:46:52.0,
8_1,3.357,59,2015-12-19 23:46:52.0,
8_2,3.358,57,2015-12-19 23:46:52.0,
8_3,3.359,0,2015-12-19 23:46:52.0,
8_4,3.371,0,2015-12-19 23:46:52.0,
8_5,3.36,0,2015-12-19 23:46:52.0,
8_6,3.359,0,2015-12-19 23:46:52.0,
8_7,3.358,0,2015-12-19 23:46:52.0,
8_8,3.355,0,2015-12-19 23:46:52.0,
8_9,3.354,0,2015-12-19 23:46:52.0,
8_10,3.355,0,2015-12-19 23:46:52.0,
8_11,3.357,0,2015-12-19 23:46:52.0,
8_12,3.358,0,2015-12-19 23:46:52.0,
8_13,3.367,0,2015-12-19 23:46:52.0,
8_14,3.357,0,2015-12-19 23:46:52.0,
8_15,3.357,0,2015-12-19 23:46:52.0,
8_16,3.356,0,2015-12-19 23:46:52.0,
9_1,3.354,60,2015-12-19 23:46:52.0,
9_2,3.354,60,2015-12-19 23:46:52.0,
9_3,3.355,0,2015-12-19 23:46:52.0,
9_4,3.366,0,2015-12-19 23:46:52.0,
9_5,3.355,0,2015-12-19 23:46:52.0,
9_6,3.355,0,2015-12-19 23:46:52.0,
9_7,3.354,0,2015-12-19 23:46:52.0,
9_8,3.354,0,2015-12-19 23:46:52.0,
9_9,3.356,0,2015-12-19 23:46:52.0,
9_10,3.358,0,2015-12-19 23:46:52.0,
9_11,3.357,0,2015-12-19 23:46:52.0,
9_12,3.358,0,2015-12-19 23:46:52.0,
9_13,3.367,0,2015-12-19 23:46:52.0,
9_14,3.358,0,2015-12-19 23:46:52.0,
9_15,3.357,0,2015-12-19 23:46:52.0,
9_16,3.357,0,2015-12-19 23:46:52.0,
1_1,3.358,62,2015-12-20 00:16:53.0,
1_2,3.36,62,2015-12-20 00:16:53.0,
1_3,3.36,0,2015-12-20 00:16:53.0,
1_4,3.372,0,2015-12-20 00:16:53.0,
1_5,3.361,0,2015-12-20 00:16:53.0,
1_6,3.362,0,2015-12-20 00:16:53.0,
1_7,3.36,0,2015-12-20 00:16:53.0,
1_8,3.36,0,2015-12-20 00:16:53.0,
1_9,3.356,0,2015-12-20 00:16:53.0,
1_10,3.358,0,2015-12-20 00:16:53.0,
1_11,3.359,0,2015-12-20 00:16:53.0,
1_12,3.361,0,2015-12-20 00:16:53.0,
1_13,3.37,0,2015-12-20 00:16:53.0,
1_14,3.36,0,2015-12-20 00:16:53.0,
1_15,3.359,0,2015-12-20 00:16:53.0,
1_16,3.358,0,2015-12-20 00:16:53.0,
2_1,3.36,60,2015-12-20 00:16:53.0,
2_2,3.361,57,2015-12-20 00:16:53.0,
2_3,3.364,0,2015-12-20 00:16:53.0,
2_4,3.375,0,2015-12-20 00:16:53.0,
2_5,3.366,0,2015-12-20 00:16:53.0,
2_6,3.364,0,2015-12-20 00:16:53.0,
2_7,3.361,0,2015-12-20 00:16:53.0,
2_8,3.361,0,2015-12-20 00:16:53.0,
2_9,3.361,0,2015-12-20 00:16:53.0,
2_10,3.361,0,2015-12-20 00:16:53.0,
2_11,3.363,0,2015-12-20 00:16:53.0,
2_12,3.367,0,2015-12-20 00:16:53.0,
2_13,3.375,0,2015-12-20 00:16:53.0,
