"BWTID","FIRSTBOXNUM","SECONDBOXNUM","BATTERYNUM","VOLTAGENUM","TEMPREATURENUM","VOLTAGEVALUE","TEMPREATUREVALUE","RECEIVETIME","ROWID"
"10001939","1","null","13","168","null","3.318","-40","2016-06-17 14:57:53.0","349"
"10001939","1","null","14","168","null","3.318","-40","2016-06-17 14:57:53.0","350"
"10001939","1","null","15","168","null","3.319","-40","2016-06-17 14:57:53.0","351"
"10001939","1","null","16","168","null","3.317","-40","2016-06-17 14:57:53.0","352"
"10001939","2","null","1","168","null","3.319","40","2016-06-17 14:57:53.0","353"
"10001939","2","null","2","168","null","3.321","40","2016-06-17 14:57:53.0","354"
"10001939","2","null","3","168","null","3.321","-40","2016-06-17 14:57:53.0","355"
"10001939","2","null","4","168","null","3.321","-40","2016-06-17 14:57:53.0","356"
"10001939","2","null","5","168","null","3.321","-40","2016-06-17 14:57:53.0","357"
"10001939","2","null","6","168","null","3.321","-40","2016-06-17 14:57:53.0","358"
"10001939","2","null","7","168","null","3.321","-40","2016-06-17 14:57:53.0","359"
"10001939","2","null","8","168","null","3.321","-40","2016-06-17 14:57:53.0","360"
"10001939","2","null","9","168","null","3.319","-40","2016-06-17 14:57:53.0","361"
"10001939","2","null","10","168","null","3.321","-40","2016-06-17 14:57:53.0","362"
"10001939","2","null","11","168","null","3.321","-40","2016-06-17 14:57:53.0","363"
"10001939","2","null","12","168","null","3.321","-40","2016-06-17 14:57:53.0","364"
"10001939","2","null","13","168","null","3.319","-40","2016-06-17 14:57:53.0","365"
"10001939","2","null","14","168","null","3.321","-40","2016-06-17 14:57:53.0","366"
"10001939","2","null","15","168","null","3.321","-40","2016-06-17 14:57:53.0","367"
"10001939","2","null","16","168","null","3.319","-40","2016-06-17 14:57:53.0","368"
"10001939","3","null","1","168","null","3.321","41","2016-06-17 14:57:53.0","369"
"10001939","3","null","2","168","null","3.321","41","2016-06-17 14:57:53.0","370"
"10001939","3","null","3","168","null","3.321","-40","2016-06-17 14:57:53.0","371"
"10001939","3","null","4","168","null","3.321","-40","2016-06-17 14:57:53.0","372"
"10001939","3","null","5","168","null","3.322","-40","2016-06-17 14:57:53.0","373"
"10001939","3","null","6","168","null","3.322","-40","2016-06-17 14:57:53.0","374"
"10001939","3","null","7","168","null","3.322","-40","2016-06-17 14:57:53.0","375"
"10001939","3","null","8","168","null","3.321","-40","2016-06-17 14:57:53.0","376"
"10001939","3","null","9","168","null","3.322","-40","2016-06-17 14:57:53.0","377"
"10001939","3","null","10","168","null","3.322","-40","2016-06-17 14:57:53.0","378"
"10001939","3","null","11","168","null","3.322","-40","2016-06-17 14:57:53.0","379"
"10001939","3","null","12","168","null","3.321","-40","2016-06-17 14:57:53.0","380"
"10001939","3","null","13","168","null","3.319","-40","2016-06-17 14:57:53.0","381"
"10001939","3","null","14","168","null","3.321","-40","2016-06-17 14:57:53.0","382"
"10001939","3","null","15","168","null","3.321","-40","2016-06-17 14:57:53.0","383"
"10001939","3","null","16","168","null","3.321","-40","2016-06-17 14:57:53.0","384"
"10001939","3","null","17","168","null","3.32","-40","2016-06-17 14:57:53.0","385"
"10001939","3","null","18","168","null","3.321","-40","2016-06-17 14:57:53.0","386"
"10001939","3","null","19","168","null","3.321","-40","2016-06-17 14:57:53.0","387"
"10001939","3","null","20","168","null","3.321","-40","2016-06-17 14:57:53.0","388"
"10001939","3","null","21","168","null","3.32","-40","2016-06-17 14:57:53.0","389"
"10001939","3","null","22","168","null","3.321","-40","2016-06-17 14:57:53.0","390"
"10001939","3","null","23","168","null","3.321","-40","2016-06-17 14:57:53.0","391"
"10001939","3","null","24","168","null","3.32","-40","2016-06-17 14:57:53.0","392"
"10001939","4","null","1","168","null","3.321","41","2016-06-17 14:57:53.0","393"
"10001939","4","null","2","168","null","3.321","40","2016-06-17 14:57:53.0","394"
"10001939","4","null","3","168","null","3.321","-40","2016-06-17 14:57:53.0","395"
"10001939","4","null","4","168","null","3.32","-40","2016-06-17 14:57:53.0","396"
"10001939","4","null","5","168","null","3.321","-40","2016-06-17 14:57:53.0","397"
"10001939","4","null","6","168","null","3.321","-40","2016-06-17 14:57:53.0","398"
"10001939","4","null","7","168","null","3.321","-40","2016-06-17 14:57:53.0","399"
"10001939","4","null","8","168","null","3.318","-40","2016-06-17 14:57:53.0","400"
"10001939","4","null","9","168","null","3.321","-40","2016-06-17 14:57:53.0","401"
"10001939","4","null","10","168","null","3.321","-40","2016-06-17 14:57:53.0","402"
"10001939","4","null","11","168","null","3.321","-40","2016-06-17 14:57:53.0","403"
"10001939","4","null","12","168","null","3.322","-40","2016-06-17 14:57:53.0","404"
"10001939","4","null","13","168","null","3.321","-40","2016-06-17 14:57:53.0","405"
"10001939","4","null","14","168","null","3.321","-40","2016-06-17 14:57:53.0","406"
"10001939","4","null","15","168","null","3.322","-40","2016-06-17 14:57:53.0","407"
"10001939","4","null","16","168","null","3.319","-40","2016-06-17 14:57:53.0","408"
"10001939","5","null","1","168","null","3.32","41","2016-06-17 14:57:53.0","409"
"10001939","5","null","2","168","null","3.32","40","2016-06-17 14:57:53.0","410"
"10001939","5","null","3","168","null","3.319","-40","2016-06-17 14:57:53.0","411"
"10001939","5","null","4","168","null","3.319","-40","2016-06-17 14:57:53.0","412"
"10001939","5","null","5","168","null","3.321","-40","2016-06-17 14:57:53.0","413"
"10001939","5","null","6","168","null","3.321","-40","2016-06-17 14:57:53.0","414"
"10001939","5","null","7","168","null","3.32","-40","2016-06-17 14:57:53.0","415"
"10001939","5","null","8","168","null","3.319","-40","2016-06-17 14:57:53.0","416"
"10001939","5","null","9","168","null","3.321","-40","2016-06-17 14:57:53.0","417"
"10001939","5","null","10","168","null","3.32","-40","2016-06-17 14:57:53.0","418"
"10001939","5","null","11","168","null","3.32","-40","2016-06-17 14:57:53.0","419"
"10001939","5","null","12","168","null","3.319","-40","2016-06-17 14:57:53.0","420"
"10001939","5","null","13","168","null","3.319","-40","2016-06-17 14:57:53.0","421"
"10001939","5","null","14","168","null","3.321","-40","2016-06-17 14:57:53.0","422"
"10001939","5","null","15","168","null","3.321","-40","2016-06-17 14:57:53.0","423"
"10001939","5","null","16","168","null","3.321","-40","2016-06-17 14:57:53.0","424"
"10001939","5","null","17","168","null","3.319","-40","2016-06-17 14:57:53.0","425"
"10001939","5","null","18","168","null","3.321","-40","2016-06-17 14:57:53.0","426"
"10001939","5","null","19","168","null","3.321","-40","2016-06-17 14:57:53.0","427"
"10001939","5","null","20","168","null","3.321","-40","2016-06-17 14:57:53.0","428"
"10001939","5","null","21","168","null","3.319","-40","2016-06-17 14:57:53.0","429"
"10001939","5","null","22","168","null","3.321","-40","2016-06-17 14:57:53.0","430"
"10001939","5","null","23","168","null","3.321","-40","2016-06-17 14:57:53.0","431"
"10001939","5","null","24","168","null","3.319","-40","2016-06-17 14:57:53.0","432"
"10001939","6","null","1","168","null","3.321","40","2016-06-17 14:57:53.0","433"
"10001939","6","null","2","168","null","3.322","38","2016-06-17 14:57:53.0","434"
"10001939","6","null","3","168","null","3.322","-40","2016-06-17 14:57:53.0","435"
"10001939","6","null","4","168","null","3.322","-40","2016-06-17 14:57:53.0","436"
"10001939","6","null","5","168","null","3.322","-40","2016-06-17 14:57:53.0","437"
"10001939","6","null","6","168","null","3.322","-40","2016-06-17 14:57:53.0","438"
"10001939","6","null","7","168","null","3.322","-40","2016-06-17 14:57:53.0","439"
"10001939","6","null","8","168","null","3.322","-40","2016-06-17 14:57:53.0","440"
"10001939","6","null","9","168","null","3.323","-40","2016-06-17 14:57:53.0","441"
"10001939","6","null","10","168","null","3.322","-40","2016-06-17 14:57:53.0","442"
"10001939","6","null","11","168","null","3.322","-40","2016-06-17 14:57:53.0","443"
"10001939","6","null","12","168","null","3.321","-40","2016-06-17 14:57:53.0","444"
"10001939","6","null","13","168","null","3.319","-40","2016-06-17 14:57:53.0","445"
"10001939","6","null","14","168","null","3.32","-40","2016-06-17 14:57:53.0","446"
"10001939","6","null","15","168","null","3.32","-40","2016-06-17 14:57:53.0","447"
"10001939","6","null","16","168","null","3.32","-40","2016-06-17 14:57:53.0","448"
"10001939","6","null","17","168","null","3.319","-40","2016-06-17 14:57:53.0","449"
"10001939","6","null","18","168","null","3.32","-40","2016-06-17 14:57:53.0","450"
"10001939","6","null","19","168","null","3.32","-40","2016-06-17 14:57:53.0","451"
"10001939","6","null","20","168","null","3.32","-40","2016-06-17 14:57:53.0","452"
"10001939","6","null","21","168","null","3.319","-40","2016-06-17 14:57:53.0","453"
"10001939","6","null","22","168","null","3.32","-40","2016-06-17 14:57:53.0","454"
"10001939","6","null","23","168","null","3.321","-40","2016-06-17 14:57:53.0","455"
"10001939","6","null","24","168","null","3.318","-40","2016-06-17 14:57:53.0","456"
"10001939","7","null","1","168","null","3.323","40","2016-06-17 14:57:53.0","457"
"10001939","7","null","2","168","null","3.324","38","2016-06-17 14:57:53.0","458"
"10001939","7","null","3","168","null","3.323","-40","2016-06-17 14:57:53.0","459"
"10001939","7","null","4","168","null","3.322","-40","2016-06-17 14:57:53.0","460"
"10001939","7","null","5","168","null","3.324","-40","2016-06-17 14:57:53.0","461"
"10001939","7","null","6","168","null","3.324","-40","2016-06-17 14:57:53.0","462"
"10001939","7","null","7","168","null","3.324","-40","2016-06-17 14:57:53.0","463"
"10001939","7","null","8","168","null","3.322","-40","2016-06-17 14:57:53.0","464"
"10001939","7","null","9","168","null","3.317","-40","2016-06-17 14:57:53.0","465"
"10001939","7","null","10","168","null","3.318","-40","2016-06-17 14:57:53.0","466"
"10001939","7","null","11","168","null","3.318","-40","2016-06-17 14:57:53.0","467"
"10001939","7","null","12","168","null","3.318","-40","2016-06-17 14:57:53.0","468"
"10001939","7","null","13","168","null","3.317","-40","2016-06-17 14:57:53.0","469"
"10001939","7","null","14","168","null","3.318","-40","2016-06-17 14:57:53.0","470"
"10001939","7","null","15","168","null","3.318","-40","2016-06-17 14:57:53.0","471"
"10001939","7","null","16","168","null","3.318","-40","2016-06-17 14:57:53.0","472"
"10001939","8","null","1","168","null","3.319","38","2016-06-17 14:57:53.0","473"
"10001939","8","null","2","168","null","3.32","38","2016-06-17 14:57:53.0","474"
"10001939","8","null","3","168","null","3.319","-40","2016-06-17 14:57:53.0","475"
"10001939","8","null","4","168","null","3.319","-40","2016-06-17 14:57:53.0","476"
"10001939","8","null","5","168","null","3.32","-40","2016-06-17 14:57:53.0","477"
"10001939","8","null","6","168","null","3.319","-40","2016-06-17 14:57:53.0","478"
"10001939","8","null","7","168","null","3.319","-40","2016-06-17 14:57:53.0","479"
"10001939","8","null","8","168","null","3.319","-40","2016-06-17 14:57:53.0","480"
"10001939","8","null","9","168","null","3.319","-40","2016-06-17 14:57:53.0","481"
"10001939","8","null","10","168","null","3.32","-40","2016-06-17 14:57:53.0","482"
"10001939","8","null","11","168","null","3.319","-40","2016-06-17 14:57:53.0","483"
"10001939","8","null","12","168","null","3.32","-40","2016-06-17 14:57:53.0","484"
"10001939","8","null","13","168","null","3.319","-40","2016-06-17 14:57:53.0","485"
"10001939","8","null","14","168","null","3.319","-40","2016-06-17 14:57:53.0","486"
"10001939","8","null","15","168","null","3.321","-40","2016-06-17 14:57:53.0","487"
"10001939","8","null","16","168","null","3.319","-40","2016-06-17 14:57:53.0","488"
"10001939","9","null","1","168","null","3.318","40","2016-06-17 14:57:53.0","489"
"10001939","9","null","2","168","null","3.319","38","2016-06-17 14:57:53.0","490"
"10001939","9","null","3","168","null","3.319","-40","2016-06-17 14:57:53.0","491"
"10001939","9","null","4","168","null","3.319","-40","2016-06-17 14:57:53.0","492"
"10001939","9","null","5","168","null","3.32","-40","2016-06-17 14:57:53.0","493"
"10001939","9","null","6","168","null","3.319","-40","2016-06-17 14:57:53.0","494"
"10001939","9","null","7","168","null","3.319","-40","2016-06-17 14:57:53.0","495"
"10001939","9","null","8","168","null","3.318","-40","2016-06-17 14:57:53.0","496"
"10001939","9","null","9","168","null","3.321","-40","2016-06-17 14:57:53.0","497"
"10001939","9","null","10","168","null","3.321","-40","2016-06-17 14:57:53.0","498"
"10001939","9","null","11","168","null","3.321","-40","2016-06-17 14:57:53.0","499"
"10001939","9","null","12","168","null","3.321","-40","2016-06-17 14:57:53.0","500"
"10001939","9","null","13","168","null","3.321","-40","2016-06-17 14:57:53.0","501"
"10001939","9","null","14","168","null","3.321","-40","2016-06-17 14:57:53.0","502"
"10001939","9","null","15","168","null","3.322","-40","2016-06-17 14:57:53.0","503"
"10001939","9","null","16","168","null","3.321","-40","2016-06-17 14:57:53.0","504"
"10001939","1","null","1","168","null","3.333","43","2016-06-17 15:27:58.0","505"
"10001939","1","null","2","168","null","3.335","41","2016-06-17 15:27:58.0","506"
"10001939","1","null","3","168","null","3.332","-40","2016-06-17 15:27:58.0","507"
"10001939","1","null","4","168","null","3.346","-40","2016-06-17 15:27:58.0","508"
"10001939","1","null","5","168","null","3.336","-40","2016-06-17 15:27:58.0","509"
"10001939","1","null","6","168","null","3.34","-40","2016-06-17 15:27:58.0","510"
"10001939","1","null","7","168","null","3.337","-40","2016-06-17 15:27:58.0","511"
"10001939","1","null","8","168","null","3.337","-40","2016-06-17 15:27:58.0","512"
"10001939","1","null","9","168","null","3.333","-40","2016-06-17 15:27:58.0","513"
"10001939","1","null","10","168","null","3.333","-40","2016-06-17 15:27:58.0","514"
"10001939","1","null","11","168","null","3.334","-40","2016-06-17 15:27:58.0","515"
"10001939","1","null","12","168","null","3.339","-40","2016-06-17 15:27:58.0","516"
"10001939","1","null","13","168","null","3.347","-40","2016-06-17 15:27:58.0","517"
"10001939","1","null","14","168","null","3.335","-40","2016-06-17 15:27:58.0","518"
"10001939","1","null","15","168","null","3.336","-40","2016-06-17 15:27:58.0","519"
"10001939","1","null","16","168","null","3.335","-40","2016-06-17 15:27:58.0","520"
"10001939","2","null","1","168","null","3.335","41","2016-06-17 15:27:58.0","521"
"10001939","2","null","2","168","null","3.336","41","2016-06-17 15:27:58.0","522"
"10001939","2","null","3","168","null","3.34","-40","2016-06-17 15:27:58.0","523"
"10001939","2","null","4","168","null","3.352","-40","2016-06-17 15:27:58.0","524"
"10001939","2","null","5","168","null","3.339","-40","2016-06-17 15:27:58.0","525"
"10001939","2","null","6","168","null","3.34","-40","2016-06-17 15:27:58.0","526"
"10001939","2","null","7","168","null","3.336","-40","2016-06-17 15:27:58.0","527"
"10001939","2","null","8","168","null","3.337","-40","2016-06-17 15:27:58.0","528"
"10001939","2","null","9","168","null","3.338","-40","2016-06-17 15:27:58.0","529"
"10001939","2","null","10","168","null","3.34","-40","2016-06-17 15:27:58.0","530"
"10001939","2","null","11","168","null","3.34","-40","2016-06-17 15:27:58.0","531"
"10001939","2","null","12","168","null","3.34","-40","2016-06-17 15:27:58.0","532"
"10001939","2","null","13","168","null","3.35","-40","2016-06-17 15:27:58.0","533"
"10001939","2","null","14","168","null","3.337","-40","2016-06-17 15:27:58.0","534"
"10001939","2","null","15","168","null","3.338","-40","2016-06-17 15:27:58.0","535"
"10001939","2","null","16","168","null","3.338","-40","2016-06-17 15:27:58.0","536"
"10001939","3","null","1","168","null","3.339","43","2016-06-17 15:27:58.0","537"
"10001939","3","null","2","168","null","3.336","42","2016-06-17 15:27:58.0","538"
"10001939","3","null","3","168","null","3.335","-40","2016-06-17 15:27:58.0","539"
"10001939","3","null","4","168","null","3.343","-40","2016-06-17 15:27:58.0","540"
